Order ID,Date,Status,Fulfilment,Sales Channel,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code
408-3874942-9917143,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1126,SAMBHAL,UTTAR PRADESH,244302
402-1706149-0949104,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,6XL,Shipped,1,INR,534,NAGPUR,MAHARASHTRA,441002
407-1672316-3245939,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,319,ELAVANASURKOTTAI,TAMIL NADU,607202
405-1832646-7988329,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,368,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410
408-9692204-9817146,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,M,Unshipped,1,INR,597,KALYAN,MAHARASHTRA,421306
402-9339129-6219537,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Unshipped,1,INR,654,MYSURU,KARNATAKA,570016
405-3036350-8089120,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,795,ANKLESHWR,Gujarat,393002
404-6680046-0839536,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,Chennai,TAMIL NADU,600117
406-2966654-4672325,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,4XL,Shipped,1,INR,692,Greater Noida West,UTTAR PRADESH,201009
403-4845285-4565113,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,M,Shipped,1,INR,563,JAMMU,JAMMU & KASHMIR,180007
171-4496851-5319548,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,M,Shipped,1,INR,545,BENGALURU,KARNATAKA,560085
408-3416118-1167564,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,999,ITANAGAR,ARUNACHAL PRADESH,791113
408-5748499-6859555,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,653,CHANDIGARH,CHANDIGARH,160036
406-7807733-3785945,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,399,HYDERABAD,TELANGANA,500032
407-5443024-5233168,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,3XL,Cancelled,0,,,HYDERABAD,TELANGANA,500008
402-4393761-0311520,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,363,Chennai,TAMIL NADU,600041
407-5633625-6970741,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,685,CHENNAI,TAMIL NADU,600073
171-4638481-6326716,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,364,NOIDA,UTTAR PRADESH,201303
405-5513694-8146768,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XS,Shipped,1,INR,399,Amravati.,MAHARASHTRA,444606
408-7955685-3083534,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,657,MUMBAI,MAHARASHTRA,400053
171-1068229-1581965,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,449,BIDHAN NAGAR,WEST BENGAL,700064
402-2105140-3584364,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,375,BENGALURU,KARNATAKA,560064
403-3561336-3563535,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,771,AHMEDABAD,Gujarat,380015
402-9532672-5385917,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,TIRUCHIRAPPALLI,TAMIL NADU,620001
408-4547464-4180323,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XXL,Shipped,1,INR,0,BHUBANESWAR,ODISHA,752054
402-2211107-5096323,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,654,ALIGARH,UTTAR PRADESH,202001
403-9412025-7537140,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,424,KOCHI,KERALA,682006
403-5456917-5571511,30-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,XL,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201014
171-8452330-4756317,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,432,PUNE,MAHARASHTRA,412207
171-4350114-4299568,30-04-2022,Delivered,Merchant,Amazon.in,Trousers,XS,Shipped,1,INR,399,PUNE,MAHARASHTRA,412207
405-8692900-3888310,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,Bangalore,KARNATAKA,560016
402-6750101-3923558,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,597,MALAPPURAM,KERALA,676517
403-5725327-6264327,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,M,Shipped,1,INR,463,NOIDA,UTTAR PRADESH,201301
403-5209693-1173944,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,484,GREATER NOIDA,UTTAR PRADESH,201308
403-8255889-7526765,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,635,PATNA,BIHAR,800023
407-3554912-7244363,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,685,SIBSAGAR,ASSAM,785674
407-4737202-9096304,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,725,GAYA,BIHAR,823001
171-2842936-5423534,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560083
407-4936046-5852304,30-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,XXL,On the Way,0,INR,1249.11,GURUGRAM,HARYANA,122001
407-4936046-5852304,30-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,XXL,On the Way,0,INR,1058.93,GURUGRAM,HARYANA,122001
402-9580874-3525948,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,696,KOLLAM,KERALA,691522
404-7426070-1355530,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,329,HYDERABAD,TELANGANA,500034
406-4878137-1126707,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,517,PUNE,MAHARASHTRA,411052
171-3505516-3505949,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,591,PUNE,MAHARASHTRA,411046
406-6199849-7523514,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,406,PERALASSERI,KERALA,670622
406-6180074-2350757,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,684,BENGALURU,KARNATAKA,560102
406-6180074-2350757,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1115,BENGALURU,KARNATAKA,560102
406-2403215-8361103,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,999,BENGALURU,KARNATAKA,560102
404-6578109-5618751,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,295,BENGALURU,KARNATAKA,560100
407-2307966-4961113,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,442,UDUPI,KARNATAKA,576104
404-5539778-0029904,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,563,MARIANI,ASSAM,785634
171-6222676-0740318,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,435,NEW DELHI,DELHI,110075
403-2166075-2254703,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,563,MANGALURU,KARNATAKA,575006
407-5766340-7411567,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,399,AHMEDABAD,Gujarat,380022
404-0634392-1837110,30-04-2022,Cancelled,Amazon,Amazon.in,Trousers,S,Cancelled,0,,,KARANJA,MAHARASHTRA,444105
408-2759943-9849959,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1338,KOLKATA,WEST BENGAL,700051
403-5977671-8855508,30-04-2022,Returned,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,1115,COOCH BEHAR,WEST BENGAL,736101
408-9321153-0591557,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560029
404-0696150-3898703,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,499,PUNE,MAHARASHTRA,411037
406-7586136-6520337,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,791,DEHRADUN,UTTARAKHAND,248009
407-6146457-8788352,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,725,GAYA,BIHAR,823001
404-8514200-3544346,30-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,BENGALURU,KARNATAKA,560036
404-7452877-2137949,30-04-2022,Cancelled,Merchant,Amazon.in,Shirt,M,On the Way,0,,,BENGALURU,KARNATAKA,560036
402-2703790-2816329,30-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,INR,1278.57,JHARIA KHAS,JHARKHAND,828111
407-1515930-8661921,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1099,KOLKATA,WEST BENGAL,700070
405-9144614-1601126,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,533,Secunderabad,TELANGANA,500010
407-0994909-4122733,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,5XL,Shipped,1,INR,696,UDAIPUR,RAJASTHAN,313001
402-7042386-5486768,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,363,COIMBATORE,TAMIL NADU,641030
403-7652993-1507525,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,631,BHUBANESWAR,ODISHA,751006
407-3847456-6656309,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,1115,BHAGALPUR,BIHAR,812003
407-3847456-6656309,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,968,BHAGALPUR,BIHAR,812003
171-7623384-8040337,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,486,NAGPUR,MAHARASHTRA,440036
171-7623384-8040337,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,597,NAGPUR,MAHARASHTRA,440036
171-4607096-6413920,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,563,NAGPUR,MAHARASHTRA,440036
404-6783988-2006729,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600096
404-6975277-1927553,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XXL,Shipped,1,INR,458,BERHAMPORE,WEST BENGAL,742103
402-5586272-3646748,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,1065,Dehradun,UTTARAKHAND,248001
171-6655820-6440356,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,2,INR,2130,MUMBAI,MAHARASHTRA,400101
171-1584788-8864335,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400101
402-0150402-0900371,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,S,Shipped,1,INR,721,SEONI,MADHYA PRADESH,480661
408-6791822-5493964,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,968,Agra,UTTAR PRADESH,282002
405-0483874-0889137,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,563,LUCKNOW,UTTAR PRADESH,226029
407-5600921-2143569,30-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,S,On the Way,0,INR,995.54,BENGALURU,KARNATAKA,560067
404-1607808-0769930,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Cancelled,0,,,PATNA,BIHAR,800001
407-5124083-2725136,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,682,GHAZIABAD,UTTAR PRADESH,201012
407-4766116-5412325,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,Nermand,HIMACHAL PRADESH,172023
402-6885004-6990731,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,626,CHENNAI,TAMIL NADU,600010
402-2207276-9869933,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1140,KAMAREDDY,TELANGANA,503111
407-9494293-9423561,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,486,SRINAGAR,JAMMU & KASHMIR,190015
171-6867266-8495534,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,597,BENGALURU,KARNATAKA,560042
408-3475592-6193128,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,MUDDEBIHAL,KARNATAKA,586212
171-1987024-2709164,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,660,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302
406-1522425-5387565,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,459,HYDERABAD,TELANGANA,500058
171-3270734-5045130,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,631,NEW DELHI,DELHI,110045
408-4101226-7217932,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,459,LUCKNOW,UTTAR PRADESH,226010
171-5719664-5449151,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XS,Unshipped,1,INR,597,BENGALURU,KARNATAKA,560042
403-9400764-4029123,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,852,BENGALURU,KARNATAKA,560102
406-8413944-2634744,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,353,Hyderabad,TELANGANA,500032
406-8271099-5133911,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,345,BENGALURU,KARNATAKA,562125
406-8271099-5133911,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,329,BENGALURU,KARNATAKA,562125
405-3441326-1516368,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,3XL,Shipped,1,INR,518,KOLKATA 700034,WEST BENGAL,700034
408-8009772-6580317,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,387,kolkata,WEST BENGAL,700045
402-4774686-7773937,30-04-2022,Delivered,Merchant,Amazon.in,Trousers,XL,Shipped,1,INR,339,HYDERABAD,TELANGANA,500001
402-2860689-5652319,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,744,SEONI,MADHYA PRADESH,480661
406-6386989-1689108,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,888,BARUIPUR,WEST BENGAL,700145
408-9720884-9553122,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,487,KENDRAPARA,ODISHA,754211
408-6428766-2839536,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,487,KENDRAPARA,ODISHA,754211
408-8641795-6914711,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,563,GURUGRAM,HARYANA,122001
402-9475978-1434754,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,S,Shipped,1,INR,859,VIJAYAWADA,ANDHRA PRADESH,521225
407-5776821-9327552,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,1133,MUMBAI,MAHARASHTRA,400072
171-6845071-0336346,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,788,NASHIK,MAHARASHTRA,422003
404-7491342-1035558,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,1463,THANE,MAHARASHTRA,401107
171-6783343-9758701,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,HOSHIARPUR,PUNJAB,146001
402-0043314-1059527,30-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,M,Unshipped,1,INR,744,SEONI,MADHYA PRADESH,480661
406-6586654-6641140,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560010
405-6120626-0941135,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,657,Bengaluru,KARNATAKA,560017
408-9255314-3102740,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1133,BARSHI,MAHARASHTRA,413401
408-3436456-9893130,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400080
408-3870331-6287517,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,Dehradun,UTTARAKHAND,248001
408-3870331-6287517,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,Dehradun,UTTARAKHAND,248001
407-2882576-2777135,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,1233,HYDERABAD,TELANGANA,500089
403-2256919-4846738,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,3XL,Shipped,1,INR,825,BENGALURU,KARNATAKA,560068
403-2920089-2403567,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XXL,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600036
406-7792526-4685142,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,563,HYDERABAD,TELANGANA,500028
406-7680255-6117120,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,399,HYDERABAD,TELANGANA,500028
402-4646784-8411501,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,471,CHANDI MANDIR,HARYANA,134107
405-2788163-4515521,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XXL,Shipped,1,INR,342,ujjain,MADHYA PRADESH,456010
405-1757140-2025918,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,432,ujjain,MADHYA PRADESH,456010
403-9105351-8453114,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,Haldwani,UTTARAKHAND,263139
402-0503400-6235514,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,736,CHENNAI,TAMIL NADU,600125
408-3201739-2676310,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,1260,MUMBAI,MAHARASHTRA,400049
171-8027093-8553945,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,Uttarkashi,UTTARAKHAND,249193
403-3331597-7637100,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1133,BHUBANESWAR,ODISHA,751006
403-4424319-6635501,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,759,Old Goa,Goa,403107
403-0906375-2269150,30-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Unshipped,1,INR,475,MAHESHWAR,MADHYA PRADESH,451224
406-7261451-5682727,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XS,Shipped,1,INR,744,BENGALURU,KARNATAKA,560037
407-5096970-7475550,30-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,L,On the Way,0,INR,1902.86,HARDOI,UTTAR PRADESH,241001
402-6566640-5417947,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,771,HYDERABAD,TELANGANA,500073
402-5302912-6805151,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,725,HYDERABAD,TELANGANA,500073
407-9707366-3029944,30-04-2022,Cancelled,Merchant,Amazon.in,Shirt,S,On the Way,0,INR,473.33,NEW DELHI,DELHI,110074
402-1365379-0131533,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,M,Cancelled,0,,,KAMAREDDY,TELANGANA,503111
408-5540360-9479519,30-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,759,SHILLONG,MEGHALAYA,793008
403-2079921-1244300,30-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Unshipped,1,INR,475,DHAMNOD DHAR DISTRICT,MADHYA PRADESH,454552
402-8019936-6115500,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Unshipped,1,INR,654,MYSURU,KARNATAKA,570016
406-6711228-7576354,30-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,XXL,Unshipped,1,INR,791,BENGALURU,KARNATAKA,560037
171-1425554-3718756,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,3XL,Shipped,1,INR,744,BENGALURU,KARNATAKA,560070
407-9906412-0889129,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,376,CHAKDAHA,WEST BENGAL,741222
408-8991303-6559523,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600082
408-6046797-8945127,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,599,KOLKATA,WEST BENGAL,700044
171-2134173-5385136,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,782,CHIKKAMAGALURU,KARNATAKA,577101
171-2134173-5385136,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,362,CHIKKAMAGALURU,KARNATAKA,577101
402-2155477-9353103,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1173,BHUBANESWAR,ODISHA,751003
407-8580022-5578715,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,GURUGRAM,HARYANA,122018
402-1572540-8678700,30-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,725,KOLKATA,WEST BENGAL,700050
171-1887627-9813158,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,376,VISAKHAPATNAM,ANDHRA PRADESH,530016
408-7712483-3825907,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,459,ALLAHABAD,UTTAR PRADESH,211004
402-3621298-2630741,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Unshipped,1,INR,654,MYSURU,KARNATAKA,570016
404-8745561-3169903,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,379,LUCKNOW,UTTAR PRADESH,226022
404-1508602-9433941,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,696,KOLKATA,WEST BENGAL,700089
171-9371949-6030721,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,597,MALDA,WEST BENGAL,732101
171-2705563-6985105,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,692,DIMAPUR,NAGALAND,797112
171-3537751-4007556,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,1999,Nellore,ANDHRA PRADESH,524314
408-5990312-3581165,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,824,PUDUCHERRY,PUDUCHERRY,605008
403-6062596-1220349,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,399,CUNCOLIM,GOA,403703
171-8220241-5105927,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,737,CHIKKAMAGALURU,KARNATAKA,577101
408-9405529-3743511,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,Hyderabad,TELANGANA,500068
402-3595365-1666728,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,L,Unshipped,1,INR,899,NOIDA,UTTAR PRADESH,201301
407-3271219-3762757,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,368,PUNE,MAHARASHTRA,411028
402-3660716-8589107,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,471,trivandrum,KERALA,695003
171-3953233-6135505,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,KANPUR,UTTAR PRADESH,208027
402-5525660-2118707,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,376,CHINNALAPATTI,TAMIL NADU,624301
406-9941718-1734719,30-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,544,BENGALURU,KARNATAKA,560072
171-1297873-2176339,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,499,HYDERABAD,TELANGANA,500073
407-6401192-4057954,30-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,426,BENGALURU,KARNATAKA,560100
406-3397500-8084361,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560072
171-9620288-8918704,30-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,L,Cancelled,0,,,BAGESHWAR,UTTARAKHAND,263642
402-8089760-1132331,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,995,NEW DELHI,DELHI,110059
403-7042175-3905937,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,499,BARRACKPORE,WEST BENGAL,700122
403-7042175-3905937,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,499,BARRACKPORE,WEST BENGAL,700122
407-4629176-4141949,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,597,Dombivali  east,MAHARASHTRA,421201
171-7306449-0588335,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,562,NEW DELHI,DELHI,110017
407-1396965-6726703,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,5XL,Shipped,1,INR,696,PATNA,BIHAR,801105
407-0624641-6557144,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,788,Hyderabad,TELANGANA,500070
405-8444009-8723509,30-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,399,New delhi,DELHI,110085
406-5729580-2175565,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1099,NEW TOWN,WEST BENGAL,700135
404-2255967-5457950,30-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,476,HYDERABAD,TELANGANA,502319
408-5020509-5674715,30-04-2022,Returned,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,0,NEW DELHI,DELHI,110096
407-7642883-3094732,30-04-2022,Delivered,Merchant,Amazon.in,Blazzer,L,Shipped,1,INR,885,SIBSAGAR,ASSAM,785667
